,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1862,Darlinghurst,-33.8783381,151.219225,This Must Be The Place,-33.881399,151.21828,Cocktail Bar
1863,Darlinghurst,-33.8783381,151.219225,Bills,-33.87855653974012,151.22273306222985,Café
1864,Darlinghurst,-33.8783381,151.219225,Bloody Mary's,-33.87728696461436,151.22165013953003,Breakfast Spot
1865,Darlinghurst,-33.8783381,151.219225,Bikram Yoga College Of India,-33.878933363479476,151.21547741338733,Yoga Studio
1866,Darlinghurst,-33.8783381,151.219225,Belloccio Cafe Ristorante,-33.87960646338362,151.2157023379797,Italian Restaurant
1867,Darlinghurst,-33.8783381,151.219225,Balkan Seafood,-33.88131,151.21775,Seafood Restaurant
1868,Darlinghurst,-33.8783381,151.219225,Bun Mese,-33.87673,151.22202,Vietnamese Restaurant
1869,Darlinghurst,-33.8783381,151.219225,Sydney Sustainable Markets,-33.88042750082078,151.21698748658102,Farmers Market
1870,Darlinghurst,-33.8783381,151.219225,The Royal,-33.878199883190355,151.22027250351434,Café
1871,Darlinghurst,-33.8783381,151.219225,Paper Box Thai Noodle Bar,-33.87608019737804,151.22195196327942,Thai Restaurant
1872,Darlinghurst,-33.8783381,151.219225,Kings Lane Sandwiches,-33.877920838360026,151.21666840237535,Sandwich Place
1873,Darlinghurst,-33.8783381,151.219225,Taylor Square,-33.880852906422156,151.21689169937974,Plaza
1874,Darlinghurst,-33.8783381,151.219225,Mad Pizza E Bar Darlinghurst,-33.8767133977108,151.22172359913458,Pizza Place
1875,Darlinghurst,-33.8783381,151.219225,Darlie Laundromatic,-33.879461211406166,151.2162090580242,Cocktail Bar
1876,Darlinghurst,-33.8783381,151.219225,Biru Biru,-33.878036136770085,151.2213671207428,Bar
1877,Darlinghurst,-33.8783381,151.219225,Blue Angel,-33.87798,151.21616,Japanese Restaurant
1878,Darlinghurst,-33.8783381,151.219225,The Kirketon Hotel,-33.87674825934834,151.22077256013617,Hotel
1879,Darlinghurst,-33.8783381,151.219225,Playa Takeria,-33.87854,151.22038,Mexican Restaurant
1880,Darlinghurst,-33.8783381,151.219225,Grill'd,-33.87679807224672,151.22166518475058,Burger Joint
1881,Darlinghurst,-33.8783381,151.219225,The Oxford Hotel,-33.880317,151.216697,Gay Bar
1882,Darlinghurst,-33.8783381,151.219225,Stonewall Hotel,-33.880286246577555,151.21647387316298,Gay Bar
1883,Darlinghurst,-33.8783381,151.219225,Coluzzi Bar,-33.87699064738955,151.2215944252814,Café
1884,Darlinghurst,-33.8783381,151.219225,Palms,-33.880197951655965,151.21639840812824,Gay Bar
1885,Darlinghurst,-33.8783381,151.219225,Tropicana Caffe,-33.87642229241375,151.2218357639308,Café
1886,Darlinghurst,-33.8783381,151.219225,Domino's Pizza,-33.87629380937635,151.22139005750196,Pizza Place
1887,Darlinghurst,-33.8783381,151.219225,Li'l Darlin,-33.877894823615044,151.22149018214182,Wine Bar
1888,Darlinghurst,-33.8783381,151.219225,Beach Burrito Company,-33.877796064083476,151.22155286229,Mexican Restaurant
1889,Darlinghurst,-33.8783381,151.219225,Blue Spinach,-33.87837,151.22276,Boutique
1890,Darlington,-33.890862,151.1932156,University Sports & Aquatic Centre (USAC),-33.891080126940295,151.19142702604836,College Rec Center
1891,Darlington,-33.890862,151.1932156,The Shortlist,-33.89123492799218,151.1957740178261,Café
1892,Darlington,-33.890862,151.1932156,Azzuri Espresso,-33.88965498872148,151.19116660830255,Coffee Shop
1893,Darlington,-33.890862,151.1932156,Darling Thai,-33.89132394271925,151.1955415234951,Thai Restaurant
1894,Darlington,-33.890862,151.1932156,Cafe Ella,-33.89135480950994,151.195407114002,Café
1895,Darlington,-33.890862,151.1932156,Café Abercrombie,-33.89201058879166,151.19297494917151,Café
1896,Darlington,-33.890862,151.1932156,Ralph's Cafe on the Boardwalk,-33.891014,151.19232,Café
1897,Darlington,-33.890862,151.1932156,Buon Gusto,-33.89261,151.19201,Italian Restaurant
1898,Darlington,-33.890862,151.1932156,The Royal,-33.892559419528546,151.19178717377415,Pub
1899,Davidson,-33.7398592,151.19422219999998,Oxfam Trailwalker Checkpoint 5,-33.73886169995209,151.19052069732155,Trail
1900,Davidson,-33.7398592,151.19422219999998,Yindela,-33.743987,151.20173,Shop & Service
1901,Davidson,-33.7398592,151.19422219999998,Imbue Cafe,-33.744256,151.201815,Café
1902,Davidson,-33.7398592,151.19422219999998,The High Tea Garden,-33.74473521901747,151.18662239511156,Tea Room
1903,Davidson,-33.7398592,151.19422219999998,Cambage Ct Xmas Light Display!,-33.74750177387087,151.1981980729584,Theme Park
1904,Davidson,-33.7398592,151.19422219999998,Tyche Infotech Pty Ltd,-33.7476264967135,151.1901354789734,IT Services
1905,Davidson,-33.7398592,151.19422219999998,French's Creek Track,-33.73100280761719,151.19293212890625,Trail
1906,Dawes Point,-33.8572223,151.20677560000001,BridgeClimb Sydney,-33.85751787830972,151.20783158568807,Tour Provider
1907,Dawes Point,-33.8572223,151.20677560000001,The Tea Cosy,-33.85741268978523,151.20856088715095,Café
1908,Dawes Point,-33.8572223,151.20677560000001,Lotus Dumpling Bar,-33.85644,151.20639,Asian Restaurant
1909,Dawes Point,-33.8572223,151.20677560000001,Bar Cycle,-33.85634853250482,151.20538329758864,Café
1910,Dawes Point,-33.8572223,151.20677560000001,IGA X-press Walsh Bay,-33.8567095348881,151.20572873142044,Grocery Store
1911,Dawes Point,-33.8572223,151.20677560000001,The Hero of Waterloo,-33.85764738856124,151.20598085428477,Pub
1912,Dawes Point,-33.8572223,151.20677560000001,Mercantile Hotel,-33.85710043693638,151.20859055071614,Hotel
1913,Dawes Point,-33.8572223,151.20677560000001,Harbourview Hotel,-33.85668630405287,151.2075236932963,Bar
1914,Dee Why,-33.7536635,151.2899954,Espresso Head,-33.75362551528246,151.28653287966287,Café
1915,Dee Why,-33.7536635,151.2899954,Oporto,-33.7524,151.28748,Fried Chicken Joint
1916,Dee Why,-33.7536635,151.2899954,Dee Why RSL Club,-33.74982,151.28978,General Entertainment
1917,Dee Why,-33.7536635,151.2899954,The Italian Pasta Co.,-33.75407186823104,151.28745730261258,Pizza Place
1918,Dee Why,-33.7536635,151.2899954,Woolworths,-33.75407009449953,151.2879923092894,Grocery Store
1919,Dee Why,-33.7536635,151.2899954,Sushi Train,-33.75372,151.28562,Japanese Restaurant
1920,Dee Why,-33.7536635,151.2899954,Anytime Fitness,-33.753804887752885,151.2872580916199,Gym
1921,Dee Why,-33.7536635,151.2899954,Cabana Creperie Cofee Bar,-33.75444249292565,151.28528174503563,Coffee Shop
1922,Dee Why,-33.7536635,151.2899954,Domino's Pizza,-33.754544952562966,151.28612452060221,Pizza Place
1923,Dee Why,-33.7536635,151.2899954,Coles,-33.7521297532021,151.2891399682769,Supermarket
1924,Dee Why,-33.7536635,151.2899954,AMF,-33.74983950468169,151.29008790303632,Bowling Alley
1925,Dee Why,-33.7536635,151.2899954,7-Eleven,-33.74913714067644,151.29004234633868,Convenience Store
1926,Dee Why,-33.7536635,151.2899954,Walter Gors park,-33.752821,151.290448,Park
1927,Dee Why,-33.7536635,151.2899954,Village Plaza,-33.75284200053534,151.2887071463529,Shopping Mall
1928,Dee Why,-33.7536635,151.2899954,Oliver's Twist Espresso & Wine,-33.75287621998967,151.2887212083452,Café
1929,Dee Why,-33.7536635,151.2899954,Dee Why Grand,-33.75459058222225,151.28518584212625,Shopping Mall
1930,Dee Why,-33.7536635,151.2899954,Kobe Sushi,-33.753496279642,151.28684520721436,Sushi Restaurant
1931,Dee Why,-33.7536635,151.2899954,DY Seafood,-33.7539,151.28618,Fish & Chips Shop
1932,Dee Why,-33.7536635,151.2899954,Flame Lounge & Dining,-33.7504,151.2901,Australian Restaurant
1933,Dee Why,-33.7536635,151.2899954,ALDI,-33.75455494521552,151.285241884139,Supermarket
1934,Dee Why,-33.7536635,151.2899954,Ging Sushi Cafè,-33.75358,151.28496,Japanese Restaurant
1935,Dee Why,-33.7536635,151.2899954,Lemon Thai Dee Why,-33.753806776160374,151.28491160852008,Thai Restaurant
1936,Denham Court,-33.9813889,150.8294444,Sapori D'italia,-33.98308265933481,150.83883047103882,Italian Restaurant
1937,Denham Court,-33.9813889,150.8294444,R & J Clipper Services,-33.98525334815198,150.84296107292175,Business Service
1938,Denistone,-33.7989066,151.0887,Denistone Station,-33.79965720374318,151.08700662757877,Train Station
1939,Denistone,-33.7989066,151.0887,Mr Vitamins Original Store,-33.79680500697591,151.09033371486368,Pharmacy
1940,Denistone,-33.7989066,151.0887,Freshplus Ryde Hospital,-33.795306,151.09038,Café
1941,Denistone East,-33.7962842,151.09828869999998,Mezza Via,-33.79515355048774,151.10285216154327,Pizza Place
1942,Denistone East,-33.7962842,151.09828869999998,Midway Shops,-33.79535150407018,151.1023985286412,Deli / Bodega
1943,Denistone East,-33.7962842,151.09828869999998,Coco Rice,-33.79527,151.10267,Thai Restaurant
1944,Denistone East,-33.7962842,151.09828869999998,Midway Cakes,-33.795459362524355,151.10229785344708,Café
1945,Denistone East,-33.7962842,151.09828869999998,Midway Marketplace,-33.795496,151.102443,Farmers Market
1946,Denistone East,-33.7962842,151.09828869999998,Spinnin Chickens,-33.79548312680405,151.10263602354598,Burger Joint
1947,Denistone West,-33.8005739,151.07676419999999,Skechers,-33.7968602757864,151.07791863864654,Shoe Store
1948,Dharruk,-33.7480556,150.81472219999998,Red Rooster,-33.74727115307948,150.81033117332947,Fast Food Restaurant
1949,Dharruk,-33.7480556,150.81472219999998,Dr Kuok,-33.750936,150.812106,Pharmacy
1950,Dharruk,-33.7480556,150.81472219999998,Mt Druitt Workers Club,-33.75185030751222,150.81466845105513,Bar
1951,Dolans Bay,-34.0644424,151.12822769999997,Lilli Pilli Point,-34.066714,151.12956,Park
1952,Dolls Point,-33.9936111,151.1447222,Peter Depena Reserve,-33.994892133477904,151.14621662275604,Park
1953,Dolls Point,-33.9936111,151.1447222,Coffee In The Park,-33.994753,151.145915,Park
1954,Dolls Point,-33.9936111,151.1447222,Cook Park,-33.9950233226601,151.1454428633089,Park
1955,Dolls Point,-33.9936111,151.1447222,Le Beach Hut,-33.99483292418432,151.1465750567334,Indian Restaurant
1956,Dolls Point,-33.9936111,151.1447222,Dolls Point Baths,-33.99622522535655,151.1447487588142,Beach
1957,Doonside,-33.7549501,150.86859850000002,Master Chef Aussie,-33.757927,150.869989,Cuban Restaurant
1958,Doonside,-33.7549501,150.86859850000002,Indigo Plateau,-33.75866991923453,150.8703088760376,Stadium
1959,Double Bay,-33.8766373,151.24245,Bar Indigo,-33.876450948733726,151.2438711313714,Café
1960,Double Bay,-33.8766373,151.24245,Chinta Kechil,-33.87782,151.24237,Malay Restaurant
1961,Double Bay,-33.8766373,151.24245,Arte Bianca,-33.87621,151.24213,Italian Restaurant
1962,Double Bay,-33.8766373,151.24245,Steyne Park,-33.87421487305612,151.2417595691906,Park
1963,Double Bay,-33.8766373,151.24245,Little Jean,-33.8778851158829,151.2439664347906,Café
1964,Double Bay,-33.8766373,151.24245,Bake Bar Organic Artisan Bakery,-33.877770944746494,151.24400002939768,Bakery
1965,Double Bay,-33.8766373,151.24245,CHAR & CO,-33.87699336694184,151.24267042969728,Brazilian Restaurant
1966,Double Bay,-33.8766373,151.24245,Twenty One,-33.87681433344002,151.24253883632102,Eastern European Restaurant
1967,Double Bay,-33.8766373,151.24245,Royal Oak Hotel,-33.877226870135125,151.2414843476441,Bar
1968,Double Bay,-33.8766373,151.24245,French Riviera Homemade Ice Cream,-33.87713374456292,151.2433158399848,Ice Cream Shop
1969,Double Bay,-33.8766373,151.24245,Woolworths,-33.87806382293077,151.24376672230488,Supermarket
1970,Double Bay,-33.8766373,151.24245,Dan Murphy's,-33.87801530152418,151.24372931158965,Liquor Store
1971,Double Bay,-33.8766373,151.24245,InterContinental Sydney Double Bay,-33.8761735,151.2432424,Hotel
1972,Double Bay,-33.8766373,151.24245,Mrs. Sippy,-33.87751,151.24186,Cocktail Bar
1973,Double Bay,-33.8766373,151.24245,The Golden Sheaf,-33.87765521328241,151.24351052513123,Pub
1974,Double Bay,-33.8766373,151.24245,Cosmopolitan Cafe,-33.87701033503325,151.24262963379724,Café
1975,Double Bay,-33.8766373,151.24245,Saké,-33.87601,151.24327,Japanese Restaurant
1976,Double Bay,-33.8766373,151.24245,Spice Market,-33.87799620827944,151.24268181548663,Thai Restaurant
1977,Double Bay,-33.8766373,151.24245,Simmone Logue,-33.8768404862715,151.24412207492279,Café
1978,Double Bay,-33.8766373,151.24245,Pink Salt,-33.87603003639066,151.24228925376272,Restaurant
1979,Double Bay,-33.8766373,151.24245,Perons,-33.8770866394043,151.24169921875,Café
1980,Double Bay,-33.8766373,151.24245,Oporto,-33.87787,151.24232,Fried Chicken Joint
1981,Double Bay,-33.8766373,151.24245,Niji Restaurant and Bar,-33.877785,151.241632,Japanese Restaurant
1982,Double Bay,-33.8766373,151.24245,Soy Noodle,-33.87753,151.24274,Noodle House
1983,Double Bay,-33.8766373,151.24245,Schnitzel House,-33.8775,151.24285,German Restaurant
1984,Double Bay,-33.8766373,151.24245,Village Grill,-33.877764,151.242259,Eastern European Restaurant
1985,Double Bay,-33.8766373,151.24245,Blue Beat,-33.87666,151.24325,Jazz Club
1986,Double Bay,-33.8766373,151.24245,In the Mood For Thai,-33.87778,151.24242,Thai Restaurant
1987,Double Bay,-33.8766373,151.24245,Stillery,-33.876364642164006,151.24310878317448,Cocktail Bar
1988,Double Bay,-33.8766373,151.24245,Stockroom,-33.876401,151.24327800000003,Restaurant
1989,Dover Heights,-33.873983100000004,151.2810366,Dudley Page Reserve,-33.86983589545019,151.28082308057412,Park
1990,Dover Heights,-33.873983100000004,151.2810366,Rodney Reserve,-33.87299159499003,151.28296413510608,Playground
1991,Dover Heights,-33.873983100000004,151.2810366,Caffyn park,-33.87253285057775,151.27939952294065,Playground
1992,Dover Heights,-33.873983100000004,151.2810366,Raleigh Reserve,-33.8778964552943,151.28203026737262,Park
1993,Drummoyne,-33.85206779999999,151.15368899999999,Harris Farm Markets,-33.85323581755485,151.15649264093346,Market
1994,Drummoyne,-33.85206779999999,151.15368899999999,Copo,-33.85324136169923,151.15589358544574,Café
1995,Drummoyne,-33.85206779999999,151.15368899999999,Three Rosettas,-33.85118328975657,151.15423831334456,Café
1996,Drummoyne,-33.85206779999999,151.15368899999999,Salt Meats Cheese,-33.853217517352874,151.1564976116609,Italian Restaurant
1997,Drummoyne,-33.85206779999999,151.15368899999999,Bowan Island Bakery,-33.85175523294607,151.15505655094188,Bakery
1998,Drummoyne,-33.85206779999999,151.15368899999999,Yume Sushi,-33.85147186569278,151.15383687137273,Sushi Restaurant
1999,Drummoyne,-33.85206779999999,151.15368899999999,Drummoyne Oval,-33.850192192782316,151.14940273123855,Cricket Ground
2000,Drummoyne,-33.85206779999999,151.15368899999999,Bay Run,-33.857513,151.15639,Trail
2001,Drummoyne,-33.85206779999999,151.15368899999999,IGA Drummoyne,-33.851068504178066,151.15395584933708,Grocery Store
2002,Drummoyne,-33.85206779999999,151.15368899999999,Kadmus Lebanese,-33.85419,151.15004,Lebanese Restaurant
2003,Drummoyne,-33.85206779999999,151.15368899999999,Anytime Fitness,-33.85514,151.15788,Gym / Fitness Center
2004,Drummoyne,-33.85206779999999,151.15368899999999,The Party People,-33.855,151.1578,Costume Shop
2005,Drummoyne,-33.85206779999999,151.15368899999999,The Oxford Hotel,-33.85137,151.15456,Pub
2006,Drummoyne,-33.85206779999999,151.15368899999999,Subway,-33.85135,151.15362,Sandwich Place
2007,Drummoyne,-33.85206779999999,151.15368899999999,7-Eleven,-33.84729583618212,151.1518349847601,Convenience Store
2008,Drummoyne,-33.85206779999999,151.15368899999999,PJ's Irish Pub,-33.85126348972801,151.15465808807835,Pub
2009,Drummoyne,-33.85206779999999,151.15368899999999,Saigon Express,-33.85318,151.1517,Vietnamese Restaurant
2010,Drummoyne,-33.85206779999999,151.15368899999999,TANK,-33.85554,151.15207,Café
2011,Drummoyne,-33.85206779999999,151.15368899999999,Taplin Park,-33.8504443838779,151.14829327541432,Park
2012,Drummoyne,-33.85206779999999,151.15368899999999,Drummoyne Bowling Club,-33.847405,151.151131,Athletics & Sports
2013,Duffys Forest,-33.6733265,151.1927796,Terrey Hills Golf Club,-33.66787465373246,151.19704143019393,Golf Course
2014,Duffys Forest,-33.6733265,151.1927796,Year 12 Ping Pong Arena,-33.67327500140802,151.20226308703423,Stadium
2015,Duffys Forest,-33.6733265,151.1927796,Waratah Park,-33.67588927017207,151.18147223101045,Park
2016,Dulwich Hill,-33.904584899999996,151.1386091,Strawberry Fields Patisserie,-33.90359584655419,151.14189997899177,Bakery
2017,Dulwich Hill,-33.904584899999996,151.1386091,Johnson Park,-33.90129353618583,151.13764858751009,Park
2018,Dulwich Hill,-33.904584899999996,151.1386091,Sideways Deli Café,-33.900954439966455,151.13624870242725,Café
2019,Dulwich Hill,-33.904584899999996,151.1386091,The General Eatery and Supplies,-33.904848920695706,151.14395545451725,Café
2020,Dulwich Hill,-33.904584899999996,151.1386091,Campos,-33.9042671741036,151.1433950314306,Coffee Shop
2021,Dulwich Hill,-33.904584899999996,151.1386091,The Valley Lebanese Bakery,-33.90436667965661,151.14380836486816,Bakery
2022,Dulwich Hill,-33.904584899999996,151.1386091,Bar Valente,-33.90431041826338,151.14340216850576,Café
2023,Dulwich Hill,-33.904584899999996,151.1386091,The Hub House Diner,-33.9032000701815,151.14265373485722,Diner
2024,Dulwich Hill,-33.904584899999996,151.1386091,The Eate,-33.904623494432734,151.13891726441403,Mediterranean Restaurant
2025,Dulwich Hill,-33.904584899999996,151.1386091,IGA Dulwich Hill,-33.90325616630176,151.14254807540357,Grocery Store
2026,Dulwich Hill,-33.904584899999996,151.1386091,Oricco Charcoal Chicken,-33.90261221206972,151.1438568273535,Lebanese Restaurant
2027,Dulwich Hill,-33.904584899999996,151.1386091,Empire Cafe,-33.90421,151.1437,Café
2028,Dulwich Hill,-33.904584899999996,151.1386091,Crust Gourmet Pizza Bar,-33.90433,151.14305,Pizza Place
2029,Dulwich Hill,-33.904584899999996,151.1386091,Moon's Fresh Sushi,-33.90325888279886,151.1423535529388,Sushi Restaurant
2030,Dulwich Hill,-33.904584899999996,151.1386091,Minh Vietnamese,-33.90513,151.14389,Vietnamese Restaurant
2031,Dulwich Hill,-33.904584899999996,151.1386091,Gladstone Hotel,-33.90344292613404,151.14252630033343,Pub
2032,Dulwich Hill,-33.904584899999996,151.1386091,The Stable Dulwich Hill,-33.90421,151.14285,Café
2033,Dulwich Hill,-33.904584899999996,151.1386091,The Larder - Epicerie fine,-33.903879516593854,151.14293203589648,Deli / Bodega
2034,Dulwich Hill,-33.904584899999996,151.1386091,Dulwich Hill Shops,-33.90345339876333,151.14334918039583,Plaza
2035,Dulwich Hill,-33.904584899999996,151.1386091,Arlington Oval,-33.900696883451346,151.13634110137968,Athletics & Sports
2036,Dulwich Hill,-33.904584899999996,151.1386091,The Sausage Factory,-33.90298,151.14379,Bistro
2037,Dulwich Hill,-33.904584899999996,151.1386091,Hoskins Park,-33.900016424404306,151.14022008680143,Park
2038,Dundas,-33.802949,151.0440587,Big Tree House  Cafe,-33.80622560615959,151.04089655615883,Café
2039,Dundas,-33.802949,151.0440587,The Ponds Creek,-33.799774,151.043888,Garden
2040,Dundas,-33.802949,151.0440587,Shell,-33.79946392,151.04512006,Gas Station
2041,Dundas,-33.802949,151.0440587,Dundas Sports Club,-33.80387,151.03971,Sports Bar
2042,Dundas Valley,-33.7936744,151.05590690000002,Vikings Sports Club,-33.7944471547198,151.05271144449588,Pub
2043,Dundas Valley,-33.7936744,151.05590690000002,Container Cafe,-33.794112,151.055779,Café
2044,Dundas Valley,-33.7936744,151.05590690000002,Philip Ruddock Water Playground,-33.793835,151.054474,Bathing Area
2045,Dundas Valley,-33.7936744,151.05590690000002,BP,-33.7989283,151.05435457,Gas Station
2046,Dundas Valley,-33.7936744,151.05590690000002,Matsuri Sushi,-33.797659,151.06036,Japanese Restaurant
2047,Dural,-33.6876398,151.0267199,Biviano's,-33.683432,151.026244,Italian Restaurant
2048,Dural,-33.6876398,151.0267199,Wildpear Cafe,-33.67750878043763,151.02626905637368,Café
2049,Dural,-33.6876398,151.0267199,Wolfe & Co.,-33.69376,151.02106,Café
2050,Dural,-33.6876398,151.0267199,Gata Thai,-33.693142981361746,151.02001369069578,Thai Restaurant
2051,Dural,-33.6876398,151.0267199,Pirates Grill,-33.69367350041532,151.01921781921166,Burger Joint
2052,Dural,-33.6876398,151.0267199,Dolcettini Pattissere Cafe,-33.69532308806296,151.03333377725247,Dessert Shop
2053,Dural,-33.6876398,151.0267199,Anytime Fitness,-33.696207983912,151.03187266175084,Gym
2054,Dural,-33.6876398,151.0267199,IGA Dural,-33.68191423105753,151.02806478528382,Grocery Store
2055,Dural,-33.6876398,151.0267199,BP,-33.69571773,151.02838141,Gas Station
2056,Dural,-33.6876398,151.0267199,Subway,-33.69360034777799,151.01850153838535,Sandwich Place
2057,Dural,-33.6876398,151.0267199,McDonald's,-33.69573959431455,151.03132046279293,Fast Food Restaurant
2058,Dural,-33.6876398,151.0267199,KFC,-33.69559559315034,151.03139341152257,Fast Food Restaurant
2059,Dural,-33.6876398,151.0267199,Hargraves Nursery,-33.68414644568564,151.02755761916762,Garden
2060,Dural,-33.6876398,151.0267199,Woolworths,-33.693237377823465,151.0183631827255,Supermarket
2061,Dural,-33.6876398,151.0267199,Dural Squash,-33.68423,151.02902,Gym / Fitness Center
2062,Dural,-33.6876398,151.0267199,The Wren,-33.692253,151.019803,Café
2063,Dural,-33.6876398,151.0267199,Allure,-33.69446324451404,151.03200910775007,Mediterranean Restaurant
2064,Dural,-33.6876398,151.0267199,Tandoori Sizzler,-33.69315306395526,151.0186038640141,Indian Restaurant
2065,Dural,-33.6876398,151.0267199,Gloria Jean's Coffees,-33.69356,151.01882,Coffee Shop
2066,Dural,-33.6876398,151.0267199,Dural Sports And Leisure Centre,-33.68939029464841,151.01614048810194,Athletics & Sports
2067,Dural,-33.6876398,151.0267199,Dural Country Club,-33.67602,151.0252,Pub
2068,Dural,-33.6876398,151.0267199,Dural Golf Driving Range,-33.699311099212,151.02868327083382,Golf Course
2069,Dural,-33.6876398,151.0267199,"Resolution Gym, Dural",-33.70026747565867,151.02810611752338,Gym
2070,Dural,-33.6876398,151.0267199,Tedescos Cafe,-33.70038,151.02828,Café
2071,Earlwood,-33.9247222,151.1313889,Domino's Pizza,-33.92657,151.12869,Pizza Place
2072,Earlwood,-33.9247222,151.1313889,Oporto,-33.92648,151.12804,Fast Food Restaurant
2073,Earlwood,-33.9247222,151.1313889,Salvatore's Bakehouse Café,-33.92637,151.12982,Café
2074,Earlwood,-33.9247222,151.1313889,Earlwood Ex-Servicemen's Club,-33.922508,151.127497,Pub
2075,East Gordon,-33.7553899,151.15180990000002,Bakerie,-33.75493,151.15278,Bakery
2076,East Gordon,-33.7553899,151.15180990000002,Pottery Green Bakers,-33.756239836977784,151.15390964973722,Bakery
2077,East Gordon,-33.7553899,151.15180990000002,Pure Brew Co.,-33.756132463812385,151.1539399014224,Coffee Shop
2078,East Gordon,-33.7553899,151.15180990000002,Chalkboard Cafe Gordon,-33.756354,151.153609,Coffee Shop
2079,East Gordon,-33.7553899,151.15180990000002,Season Thai,-33.75585,151.15255,Thai Restaurant
2080,East Gordon,-33.7553899,151.15180990000002,Little Gem Cafe,-33.755818657543536,151.15227028412625,Café
2081,East Gordon,-33.7553899,151.15180990000002,Woolworths,-33.75520880009136,151.15166698545502,Supermarket
2082,East Gordon,-33.7553899,151.15180990000002,Gordon Station,-33.755905231148894,151.15436422704747,Train Station
2083,East Gordon,-33.7553899,151.15180990000002,Domino's Pizza,-33.756306680303204,151.15373252866053,Pizza Place
2084,East Gordon,-33.7553899,151.15180990000002,Subway,-33.755799941917346,151.15280912752795,Sandwich Place
2085,East Gordon,-33.7553899,151.15180990000002,McDonald's,-33.75533105830945,151.15278990439734,Fast Food Restaurant
2086,East Gordon,-33.7553899,151.15180990000002,Acacia Modern Japanese Dining,-33.75577,151.15332,Japanese Restaurant
2087,East Gordon,-33.7553899,151.15180990000002,Gordon Thai,-33.75549906844418,151.1526497990267,Thai Restaurant
2088,East Gordon,-33.7553899,151.15180990000002,Fujiya,-33.754788,151.152362,Japanese Restaurant
2089,East Gordon,-33.7553899,151.15180990000002,Sushi Maru,-33.75507315518761,151.15240163364018,Japanese Restaurant
2090,East Gordon,-33.7553899,151.15180990000002,Sushi Village,-33.755072,151.152497,Sushi Restaurant
2091,East Gordon,-33.7553899,151.15180990000002,Platform 1,-33.755673951121445,151.15419339456875,Platform
2092,East Gordon,-33.7553899,151.15180990000002,Body Shape,-33.75269846825012,151.14770156884575,Gym
2093,East Hills,-33.960853,150.9879189,East Hills Station,-33.96174735482311,150.98486065864563,Train Station
2094,East Hills,-33.960853,150.9879189,Platform 3,-33.96185324823626,150.98469972610474,Platform
2095,East Hills,-33.960853,150.9879189,Platform 1 & 2,-33.96185324823626,150.98469972610474,Platform
2096,East Hills,-33.960853,150.9879189,Smith Park,-33.95866748956749,150.99079370498657,Park
2097,East Killara,-33.7554823,151.1811998,Allan Small Park,-33.753924847527614,151.18233152847802,Park
2098,East Killara,-33.7554823,151.1811998,Balmain Yoga School,-33.759691119033675,151.1813015102165,Yoga Studio
2099,East Killara,-33.7554823,151.1811998,East Killara Shopping Centre,-33.75365035907079,151.17610420551074,Shopping Mall
2100,East Lindfield,-33.7681132,151.1883362,East Lindfield IGA Plus Liquor,-33.76776,151.18713,Grocery Store
2101,East Lindfield,-33.7681132,151.1883362,East Lindfield Shops,-33.76714016873755,151.1868500305514,Shopping Plaza
2102,East Lindfield,-33.7681132,151.1883362,Deli In The Park,-33.767237378116654,151.18750896803658,Café
2103,East Lindfield,-33.7681132,151.1883362,Twin Creeks track,-33.76861426731972,151.19320688270807,Trail
2104,East Lindfield,-33.7681132,151.1883362,East Lindfield Village,-33.76310815045597,151.18725977517002,Food & Drink Shop
2105,East Ryde,-33.809701700000005,151.1353884,East Ryde Shopping Centre,-33.810171,151.132189,Shopping Mall
2106,East Ryde,-33.809701700000005,151.1353884,L'impasto,-33.8097,151.13206,Pizza Place
2107,East Ryde,-33.809701700000005,151.1353884,Field of Mars Reserve,-33.81438270267411,151.13076210021973,Nature Preserve
2108,Eastgardens,-33.9447657,151.22509209999998,Coco Cafe,-33.94505958325192,151.2255900962661,Café
2109,Eastgardens,-33.9447657,151.22509209999998,Bondi Pizza,-33.94481,151.22426,Pizza Place
2110,Eastgardens,-33.9447657,151.22509209999998,Ninetytwo Espresso,-33.94466607909503,151.2235352230557,Coffee Shop
2111,Eastgardens,-33.9447657,151.22509209999998,Woolworths,-33.9448056954295,151.22496946064646,Supermarket
2112,Eastgardens,-33.9447657,151.22509209999998,Starbucks,-33.944884,151.224205,Coffee Shop
2113,Eastgardens,-33.9447657,151.22509209999998,Coles,-33.944716937348254,151.22361649388623,Supermarket
2114,Eastgardens,-33.9447657,151.22509209999998,Sushi07,-33.94520137980689,151.2262890222724,Sushi Restaurant
2115,Eastgardens,-33.9447657,151.22509209999998,Chocolateria San Churro,-33.94479401321747,151.22263383768734,Dessert Shop
2116,Eastgardens,-33.9447657,151.22509209999998,Westfield Eastgardens,-33.94491400365535,151.2242379059142,Shopping Mall
2117,Eastgardens,-33.9447657,151.22509209999998,Kmart,-33.944808518179045,151.22460329703748,Department Store
2118,Eastgardens,-33.9447657,151.22509209999998,Ribs & Burgers,-33.94469279315819,151.22265912152784,Burger Joint
2119,Eastgardens,-33.9447657,151.22509209999998,JB Hi-Fi,-33.944768507451734,151.22355721565273,Electronics Store
